s1sc-cc,s1sc-dm,s1cc-dm,s2sc-cc,s2sc-dm,s2cc-dm,s3sc-cc,s3sc-dm,s3cc-dm,s4sc-cc,s4sc-dm,s4cc-dm,Var13,Var14,Var15,Var16,Var17,Var18,Var19
0.0888608466953726,-0.372190919311711,0.0257271080805812,0.282746868052303,-0.137045722256735,0.223356848797321,-0.709507481876083,0.290555326986907,0.295560918958623,0.685262083451233,0.0844225036102188,-0.452339970723101,mild,mild,min,min,mod,mod,mod
1.7951559688688,0.562867555621137,0.0573559164134586,-0.969226703484868,0.252332861600702,0.354570699092211,-0.212098740663734,-1.07527720589009,0.333826892828937,-0.736176827875809,-0.121195167700078,-0.505429958484765,abs,abs,mild,mild,mild,mild,mild
-0.0288926437128934,1.74460180436492,1.98732599838568,0.833423885077465,0.992387596503615,-0.155880329575744,-0.0801198552615751,0.830141248208246,2.49040321324281,-0.0930026060142777,-1.11118604931829,-1.73177860271811,mod,mod,mild,mild,mod,mod,min
0.271672447926895,0.797222195246309,-0.804488900545008,0.649176361035803,-0.151103692195923,0.629894613056964,-1.35348580368094,0.567649890006652,-0.921209546257019,-0.197179528601808,-0.531907183757056,0.746326571519273,mild,mild,min,min,mild,mild,min
0.477506223877311,0.504473486626139,-1.09255798058311,-0.4170113154222,-0.785327311242247,-1.78673673295271,-0.329376507878538,0.201943945551893,1.67064635083018,0.0383729374237245,-0.39330123597428,1.84684863198528,abs,abs,abs,abs,mod,mod,min
0.293259546025241,0.631955613180133,-0.0181052436891007,0.395526733347918,-0.187412196580277,0.0398107973439194,0.733115482671077,0.170502026505742,1.37393648093546,-0.790479382142536,-0.400660249319783,-0.76379099746129,abs,abs,abs,abs,abs,abs,abs
0.045688934582039,0.850835467500483,0.348399621654393,-0.138650630537092,-0.929003386133577,-0.206504195013823,0.857601303524357,0.150001644377081,-0.309111457851493,-1.05885352797932,0.517985289207635,0.261181496703504,mild,mild,mild,mild,mild,mild,mild
0.154093675755135,-1.29192922015105,0.945249408243538,-0.259709430702748,1.55783093102329,-1.09998426643988,0.129604776988718,0.126887895514211,-0.240252679560931,-0.00368214088305043,-0.423366215341362,0.118155694658167,mods,sev,abs,abs,mild,mild,abs
0.546316871662674,-1.1454618315091,-0.162263316514363,1.26455235178634,-0.157468516201536,-0.620430947807707,-1.68980820179521,0.232952026169009,0.974320680629944,0.808376677477486,1.13725981227227,-1.3382127647611,abs,abs,abs,abs,abs,abs,abs
1.34263816289709,1.12210116732228,0.353768873548807,-0.0556404370744992,-0.975060177692634,-0.167749781796205,-0.677997212894302,1.25050308027682,0.152404590159526,-0.336181185263959,-0.470532739415739,-0.067701585024628,abs,abs,abs,abs,min,min,abs
0.770283588524264,-0.195344283071842,-0.332984566702993,-0.170876609579019,0.806077912973798,1.10014225805647,-1.69151402104265,-0.748463771296648,-1.572284381721,-0.43427191091819,-1.00124670358898,-0.209610151612347,mild,mild,abs,abs,min,min,mild
2.27659154860474,-0.393259765523365,-0.939972331166784,-2.39838448670951,0.775560872299692,-1.31702673292573,-0.327294918101443,-1.38363334557468,0.97399383111654,0.844092111127098,0.702463249727392,1.72615078055685,abs,abs,abs,abs,abs,abs,min
0.272802239038476,1.57994264298871,-1.84862737911519,-0.876873168506699,-0.614649014506894,0.647882295693163,-1.04306672480011,0.00942987455459793,0.0543611935947492,0.986830294627032,-0.205220297418721,0.611798236929494,mild,mild,mod,mod,mods,sev,mod
-0.701675573514004,-0.397451897108695,-3.6207851543769,0.560363808344589,0.411312146522512,1.89287719057363,-1.34730437600522,-0.309058731748328,-0.0688232590424206,0.060815269632387,-0.512029103705635,-1.59980685911022,mild,mild,abs,abs,mild,mild,mod
-1.39007026828617,0.578533795813466,1.09382092422119,0.199830622443869,-0.435643665677335,-1.83283029580957,0.527644915412762,-0.928778474880108,1.51738563633724,0.618496003614385,0.798190174812633,-1.22517839915215,mild,mild,min,min,min,min,mild
0.633744768444981,0.662568537556199,1.44584600001904,-0.853209241393232,-0.773474265437089,0.824454878714658,1.20390725966326,0.284127000377074,-0.863819949601832,-0.942665307041105,-0.455197124261652,-0.616244007261383,mod,mod,abs,abs,abs,abs,abs
-2.92395895295698,-0.305060592802235,0.482433112955356,0.508889591917742,0.308544969822924,-0.0999661875513042,-0.944541217882132,1.37577559059326,0.367064345614053,2.16646398580689,-1.19569432215449,-0.602603538474016,abs,abs,abs,abs,sev,sev,mod
0.898082975518743,1.33663258238883,-2.05595766571676,-1.10845430005567,-0.41480098905637,0.547959758661326,0.847094297549262,-2.12534876948322,-0.025154105995578,-0.14269691235755,1.53230466479206,0.559080740365115,mild,mild,mild,mild,mild,mild,sev
2.87227591747549,-0.46032085624908,0.674987747843114,-0.132172306719211,-0.995523638015027,-0.69391392088328,-0.624929194973849,-0.508624132582967,-0.0926257563711721,-0.916054780655316,1.7570305623488,0.0934490516979108,mild,mild,abs,abs,mod,mod,mild
